,bike_name,price,kms_driven,owner,age,power,brand
10956,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
10957,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
10958,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
10959,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
10960,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
10961,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
10962,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
10963,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
10964,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
10965,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
10966,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
10967,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
10968,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
10969,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
10970,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
10971,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
10972,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
10973,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
10974,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
10975,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
10976,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
10977,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
10978,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
10979,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
10980,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
10981,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
10982,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
10983,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
10984,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
10985,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
10986,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
10987,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
10988,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
10989,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
10990,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
10991,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
10992,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
10993,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
10994,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
10995,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
10996,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
10997,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
10998,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
10999,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
11000,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
11001,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
11002,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
11003,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
11004,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
11005,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
11006,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
11007,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
11008,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
11009,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
11010,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
11011,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
11012,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
11013,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
11014,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
11015,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
11016,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
11017,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
11018,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
11019,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
11020,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
11021,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
11022,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
11023,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
11024,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
11025,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
11026,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
11027,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
11028,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
11029,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
11030,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
11031,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
11032,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
11033,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
11034,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
11035,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
11036,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
11037,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
11038,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
11039,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
11040,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
11041,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
11042,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
11043,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
11044,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
11045,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
11046,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
11047,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
11048,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
11049,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
11050,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
11051,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
11052,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
11053,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
11054,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
11055,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
11056,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
11057,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
11058,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
11059,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
11060,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
11061,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
11062,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
11063,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
11064,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
11065,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
11066,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
11067,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
11068,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
11069,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
11070,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
11071,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
11072,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
11073,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
11074,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
11075,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
11076,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
11077,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
11078,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
11079,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
11080,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
11081,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
11082,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
11083,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
11084,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
11085,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
11086,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
11087,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
11088,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
11089,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
11090,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
11091,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
11092,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
11093,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
11094,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
11095,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
11096,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
11097,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
11098,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
11099,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
11100,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
11101,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
11102,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
11103,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
11104,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
11105,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
11106,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
11107,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
11108,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
11109,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
11110,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
11111,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
11112,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
11113,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
11114,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
11115,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
11116,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
11117,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
11118,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
11119,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
11120,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
11121,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
11122,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
11123,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
11124,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
11125,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
11126,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
11127,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
11128,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
11129,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
11130,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
11131,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
11132,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
11133,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
11134,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
11135,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
11136,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
11137,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
11138,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
11139,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
11140,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
11141,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
11142,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
11143,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
11144,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
11145,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
11146,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
11147,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
11148,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
11149,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
11150,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
11151,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
11152,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
11153,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
11154,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
11155,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
11156,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
11157,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
11158,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
11159,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
11160,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
11161,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
11162,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
11163,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
11164,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
11165,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
11166,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
11167,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
11168,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
11169,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
11170,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
11171,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
11172,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
11173,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
11174,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
11175,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
11176,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
11177,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
11178,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
11179,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
11180,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
11181,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
11182,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
11183,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
11184,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
11185,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
11186,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
11187,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
11188,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
11189,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
11190,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
11191,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
11192,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
11193,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
11194,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
11195,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
11196,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
11197,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
11198,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
11199,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
11200,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
11201,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
11202,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
11203,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
11204,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
11205,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
11206,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
11207,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
11208,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
11209,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
11210,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
11211,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
11212,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
11213,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
11214,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
11215,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
11216,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
11217,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
11218,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
11219,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
11220,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
11221,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
11222,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
11223,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
11224,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
11225,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
11226,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
11227,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
11228,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
11229,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
11230,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
11231,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
11232,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
11233,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
11234,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
11235,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
11236,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
11237,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
11238,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
11239,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
11240,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
11241,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
11242,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
11243,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
11244,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
11245,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
11246,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
11247,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
11248,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
11249,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
11250,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
11251,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
11252,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
11253,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
11254,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
11255,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
11256,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
11257,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
11258,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
11259,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
11260,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
11261,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
11262,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
11263,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
11264,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
11265,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
11266,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
11267,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
11268,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
11269,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
11270,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
11271,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
